s,ADC 0,ADC 1
0.2642,0.004304,0.004171
0.2644,0.004463,0.004139
0.2646,0.004482,0.004247
0.2648,0.00445,0.00412
0.265,0.004559,0.004133
0.2652,0.004489,0.004304
0.2654,0.004381,0.004133
0.2656,0.004387,0.004292
0.2658,0.0044,0.004342
0.266,0.004374,0.004069
0.2662,0.004508,0.004005
0.2664,0.004533,0.004234
0.2666,0.004463,0.004177
0.2668,0.004546,0.004094
0.267,0.004406,0.004298
0.2672,0.004457,0.004139
0.2674,0.004431,0.00426
0.2676,0.004495,0.004139
0.2678,0.004266,0.004152
0.268,0.004489,0.004253
0.2682,0.004393,0.004082
0.2684,0.004641,0.004311
0.2686,0.00445,0.004272
0.2688,0.004368,0.00412
0.269,0.004317,0.004114
0.2692,0.004438,0.004069
0.2694,0.00459,0.004094
0.2696,0.00459,0.004126
0.2698,0.004482,0.004063
0.27,0.004609,0.004075
0.2702,0.004431,0.004222
0.2704,0.004463,0.003948
0.2706,0.00433,0.004196
0.2708,0.00452,0.004069
0.271,0.004527,0.004247
0.2712,0.004616,0.004234
0.2714,0.004381,0.00405
0.2716,0.004578,0.004056
0.2718,0.004514,0.004126
0.272,0.004323,0.004063
0.2722,0.004482,0.004075
0.2724,0.004616,0.004183
0.2726,0.004438,0.00426
0.2728,0.004476,0.004101
0.273,0.004304,0.004145
0.2732,0.004489,0.004368
0.2734,0.004387,0.004126
0.2736,0.004361,0.003923
0.2738,0.004489,0.004126
0.274,0.004584,0.003993
0.2742,0.004298,0.004012
0.2744,0.004361,0.003967
0.2746,0.004406,0.004075
0.2748,0.00452,0.004075
0.275,0.00447,0.00419
0.2752,0.004342,0.00419
0.2754,0.004412,0.004031
0.2756,0.004571,0.004139
0.2758,0.00452,0.00412
0.276,0.004361,0.004152
0.2762,0.004215,0.004139
0.2764,0.004361,0.004164
0.2766,0.004495,0.004177
0.2768,0.004482,0.004101
0.277,0.004247,0.004222
0.2772,0.004495,0.004018
0.2774,0.004266,0.004025
0.2776,0.004317,0.004349
0.2778,0.004527,0.004164
0.278,0.004374,0.004114
0.2782,0.004508,0.004183
0.2784,0.004508,0.004025
0.2786,0.004368,0.004018
0.2788,0.004374,0.004037
0.279,0.004482,0.004241
0.2792,0.004304,0.00391
0.2794,0.004196,0.004094
0.2796,0.004489,0.00405
0.2798,0.004482,0.004177
0.28,0.00452,0.004082
0.2802,0.004476,0.004279
0.2804,0.004387,0.004222
0.2806,0.00445,0.004012
0.2808,0.004361,0.004056
0.281,0.004438,0.004075
0.2812,0.00447,0.004101
0.2814,0.0044,0.004094
0.2816,0.004724,0.004234
0.2818,0.004559,0.004107
0.282,0.004393,0.004234
0.2822,0.004476,0.004228
0.2824,0.004501,0.004215
0.2826,0.004457,0.004139
0.2828,0.00433,0.00391
0.283,0.004476,0.004317
0.2832,0.004234,0.004203
0.2834,0.004501,0.004222
0.2836,0.004425,0.004171
0.2838,0.004349,0.004241
0.284,0.004508,0.004152
0.2842,0.004406,0.004196
0.2844,0.004393,0.00412
0.2846,0.004616,0.004114
0.2848,0.004533,0.004177
0.285,0.004559,0.004203
0.2852,0.004215,0.004247
0.2854,0.004539,0.004152
0.2856,0.004374,0.004196
0.2858,0.004381,0.004063
0.286,0.00445,0.004177
0.2862,0.00447,0.004336
0.2864,0.004349,0.004088
0.2866,0.004559,0.004304
0.2868,0.004508,0.004209
0.287,0.004533,0.004114
0.2872,0.004546,0.00419
0.2874,0.004514,0.004183
0.2876,0.004457,0.004082
0.2878,0.004489,0.004361
0.288,0.004158,0.004196
0.2882,0.004317,0.004183
0.2884,0.004482,0.004133
0.2886,0.004317,0.004025
0.2888,0.004527,0.004342
0.289,0.004285,0.004228
0.2892,0.004406,0.004241
0.2894,0.004622,0.004082
0.2896,0.004482,0.00405
0.2898,0.00447,0.003999
0.29,0.004323,0.004158
0.2902,0.004292,0.004075
0.2904,0.004482,0.003999
0.2906,0.004412,0.004069
0.2908,0.00433,0.004336
0.291,0.00447,0.004196
0.2912,0.004457,0.004101
0.2914,0.004292,0.004272
0.2916,0.004387,0.004228
0.2918,0.004539,0.004152
0.292,0.004266,0.004069
0.2922,0.004349,0.00426
0.2924,0.004393,0.004037
0.2926,0.004266,0.004323
0.2928,0.004336,0.004031
0.293,0.004279,0.004222
0.2932,0.004349,0.003967
0.2934,0.004247,0.004444
0.2936,0.004336,0.004209
0.2938,0.004431,0.004183
0.294,0.004133,0.004094
0.2942,0.004349,0.004361
0.2944,0.004241,0.004183
0.2946,0.004431,0.004164
0.2948,0.004419,0.00412
0.295,0.004336,0.004044
0.2952,0.00419,0.004012
0.2954,0.004578,0.004107
0.2956,0.00445,0.004222
0.2958,0.004457,0.004368
0.296,0.004444,0.004209
0.2962,0.004438,0.003935
0.2964,0.00447,0.004355
0.2966,0.004349,0.004145
0.2968,0.004323,0.003916
0.297,0.004311,0.004209
0.2972,0.004431,0.004164
0.2974,0.004565,0.004145
0.2976,0.004374,0.004044
0.2978,0.004482,0.00412
0.298,0.004539,0.004285
0.2982,0.004342,0.004082
0.2984,0.004546,0.004018
0.2986,0.004616,0.003986
0.2988,0.004501,0.004025
0.299,0.004584,0.004272
0.2992,0.004495,0.004164
0.2994,0.004419,0.004196
0.2996,0.004508,0.004171
0.2998,0.004387,0.003999
0.3,0.00445,0.00405
0.3002,0.004438,0.004292
0.3004,0.004387,0.004177
0.3006,0.004463,0.004298
0.3008,0.004355,0.00419
0.301,0.004311,0.00419
0.3012,0.004374,0.004311
0.3014,0.004527,0.004177
0.3016,0.004298,0.004266
0.3018,0.004457,0.004152
0.302,0.004272,0.004082
0.3022,0.004368,0.004298
0.3024,0.004279,0.004298
0.3026,0.004438,0.004082
0.3028,0.004482,0.00405
0.303,0.004476,0.004171
0.3032,0.004393,0.004177
0.3034,0.004654,0.004196
0.3036,0.004724,0.004279
0.3038,0.004552,0.004075
0.304,0.0044,0.004203
0.3042,0.004673,0.004107
0.3044,0.004489,0.004317
0.3046,0.004654,0.004114
0.3048,0.00452,0.00412
0.305,0.004272,0.004196
0.3052,0.00452,0.004139
0.3054,0.004298,0.004133
0.3056,0.004527,0.004279
0.3058,0.004514,0.004145
0.306,0.004406,0.004139
0.3062,0.004692,0.004177
0.3064,0.004342,0.004203
0.3066,0.004578,0.00419
0.3068,0.004215,0.00426
0.307,0.004425,0.004069
0.3072,0.004482,0.00405
0.3074,0.004482,0.004209
0.3076,0.004361,0.00419
0.3078,0.004279,0.004234
0.308,0.00426,0.004152
0.3082,0.004578,0.004037
0.3084,0.004705,0.004114
0.3086,0.004285,0.004203
0.3088,0.004514,0.004241
0.309,0.004527,0.004056
0.3092,0.0044,0.003999
0.3094,0.004387,0.004044
0.3096,0.0044,0.004209
0.3098,0.004412,0.004107
0.31,0.004425,0.004037
0.3102,0.004425,0.003942
0.3104,0.004476,0.004183
0.3106,0.004501,0.004196
0.3108,0.004533,0.004234
0.311,0.004438,0.003942
0.3112,0.004323,0.004139
0.3114,0.004539,0.004171
0.3116,0.00447,0.004114
0.3118,0.004266,0.004114
0.312,0.004495,0.004183
0.3122,0.004393,0.004025
0.3124,0.004463,0.004005
0.3126,0.00426,0.004107
0.3128,0.004539,0.004253
0.313,0.004349,0.004025
0.3132,0.004565,0.004005
0.3134,0.004463,0.004177
0.3136,0.004667,0.004285
0.3138,0.00426,0.004126
0.314,0.004393,0.004025
0.3142,0.004457,0.004215
0.3144,0.004476,0.004311
0.3146,0.00433,0.004317
0.3148,0.004393,0.004209
0.315,0.004686,0.004145
0.3152,0.004539,0.004107
0.3154,0.00452,0.004196
0.3156,0.004342,0.004139
0.3158,0.004336,0.004005
0.316,0.004368,0.003948
0.3162,0.004508,0.004323
0.3164,0.004495,0.004082
0.3166,0.004393,0.004234
0.3168,0.004438,0.004005
0.317,0.004476,0.003834
0.3172,0.004342,0.004241
0.3174,0.004222,0.004101
0.3176,0.004311,0.004107
0.3178,0.004349,0.004037
0.318,0.004431,0.004228
0.3182,0.004565,0.004203
0.3184,0.004393,0.004177
0.3186,0.004629,0.004177
0.3188,0.00459,0.004234
0.319,0.004355,0.004044
0.3192,0.004311,0.004012
0.3194,0.00447,0.004152
0.3196,0.004431,0.00405
0.3198,0.004603,0.004215
0.32,0.004234,0.004139
0.3202,0.00459,0.004234
0.3204,0.004565,0.004152
0.3206,0.004393,0.004012
0.3208,0.004361,0.00426
0.321,0.00466,0.004171
0.3212,0.004374,0.004133
0.3214,0.004412,0.004209
0.3216,0.004628,0.004164
0.3218,0.004298,0.00412
0.322,0.004419,0.004247
0.3222,0.004539,0.00398
0.3224,0.004412,0.00405
0.3226,0.00459,0.004203
0.3228,0.0044,0.004311
0.323,0.004775,0.004292
0.3232,0.004438,0.004152
0.3234,0.004431,0.004145
0.3236,0.004425,0.00412
0.3238,0.004317,0.004018
0.324,0.004292,0.004018
0.3242,0.0044,0.004158
0.3244,0.004501,0.004253
0.3246,0.004482,0.004311
0.3248,0.004412,0.004025
0.325,0.004336,0.00419
0.3252,0.004304,0.004101
0.3254,0.004698,0.004152
0.3256,0.004673,0.004114
0.3258,0.004361,0.004094
0.326,0.004304,0.004107
0.3262,0.004272,0.004101
0.3264,0.00445,0.004145
0.3266,0.004419,0.004107
0.3268,0.004463,0.00412
0.327,0.004501,0.004082
0.3272,0.004323,0.004171
0.3274,0.004425,0.004266
0.3276,0.004514,0.004228
0.3278,0.00433,0.003897
0.328,0.004501,0.004107
0.3282,0.004381,0.004005
0.3284,0.004279,0.00412
0.3286,0.004361,0.004222
0.3288,0.004247,0.004063
0.329,0.004317,0.004183
0.3292,0.004183,0.004183
0.3294,0.004508,0.004183
0.3296,0.004482,0.004209
0.3298,0.004508,0.004025
0.33,0.004482,0.004272
0.3302,0.00445,0.00377
0.3304,0.004482,0.004183
0.3306,0.004387,0.004094
0.3308,0.00433,0.004158
0.331,0.004457,0.004101
0.3312,0.004431,0.004101
0.3314,0.004336,0.004349
0.3316,0.004527,0.004196
0.3318,0.00433,0.00419
0.332,0.004349,0.004177
0.3322,0.004368,0.004253
0.3324,0.004374,0.00426
0.3326,0.004412,0.003986
0.3328,0.004425,0.004088
0.333,0.004552,0.004088
0.3332,0.004419,0.004266
0.3334,0.004349,0.004101
0.3336,0.004463,0.00412
0.3338,0.004355,0.003974
0.334,0.004412,0.004145
0.3342,0.004718,0.004272
0.3344,0.004374,0.00419
0.3346,0.004304,0.004196
0.3348,0.004501,0.004152
0.335,0.004565,0.004247
0.3352,0.004387,0.004101
0.3354,0.004431,0.004063
0.3356,0.004578,0.004037
0.3358,0.00452,0.004419
0.336,0.004381,0.004145
0.3362,0.004495,0.004012
0.3364,0.00433,0.004114
0.3366,0.004559,0.004101
0.3368,0.004438,0.004342
0.337,0.004571,0.004266
0.3372,0.00466,0.004088
0.3374,0.00452,0.004044
0.3376,0.004431,0.003942
0.3378,0.004501,0.004069
0.338,0.004648,0.004082
0.3382,0.004476,0.00426
0.3384,0.004546,0.004044
0.3386,0.004743,0.004139
0.3388,0.004508,0.004158
0.339,0.004431,0.004114
0.3392,0.00445,0.004292
0.3394,0.004501,0.004018
0.3396,0.004603,0.004152
0.3398,0.004412,0.004152
0.34,0.004584,0.00405
0.3402,0.0044,0.004114
0.3404,0.004412,0.003986
0.3406,0.004368,0.00398
0.3408,0.004679,0.004158
0.341,0.004228,0.004101
0.3412,0.004457,0.004183
0.3414,0.004304,0.004031
0.3416,0.004323,0.004247
0.3418,0.004603,0.004171
0.342,0.00433,0.004285
0.3422,0.004622,0.004196
0.3424,0.004349,0.004088
0.3426,0.004241,0.004158
0.3428,0.004355,0.004298
0.343,0.004571,0.00419
0.3432,0.004412,0.004203
0.3434,0.004139,0.004005
0.3436,0.004533,0.004005
0.3438,0.004482,0.004139
0.344,0.004584,0.004075
0.3442,0.004489,0.004044
0.3444,0.00447,0.004183
0.3446,0.004342,0.00412
0.3448,0.004323,0.004164
0.345,0.004463,0.004164
0.3452,0.004527,0.00412
0.3454,0.004247,0.004158
0.3456,0.004355,0.003967
0.3458,0.004247,0.00398
0.346,0.00447,0.004247
0.3462,0.004285,0.004177
0.3464,0.004622,0.004164
0.3466,0.004215,0.004164
0.3468,0.004349,0.004285
0.347,0.004533,0.00426
0.3472,0.004457,0.003974
0.3474,0.004425,0.004152
0.3476,0.004393,0.004228
0.3478,0.004476,0.004164
0.348,0.004616,0.004114
0.3482,0.004387,0.004158
0.3484,0.004654,0.004241
0.3486,0.004336,0.00426
0.3488,0.004298,0.004158
0.349,0.004463,0.004114
0.3492,0.0044,0.004215
0.3494,0.004533,0.004177
0.3496,0.0044,0.003993
0.3498,0.004323,0.004196
0.35,0.004438,0.004336
0.3502,0.004584,0.004234
0.3504,0.004304,0.004317
0.3506,0.004597,0.004158
0.3508,0.004419,0.004152
0.351,0.004349,0.004101
0.3512,0.004419,0.004285
0.3514,0.004489,0.004063
0.3516,0.004527,0.004196
0.3518,0.004425,0.004272
0.352,0.004514,0.004228
0.3522,0.004406,0.004266
0.3524,0.004546,0.004183
0.3526,0.004234,0.004215
0.3528,0.00459,0.004164
0.353,0.004381,0.004285
0.3532,0.004285,0.004336
0.3534,0.004628,0.00412
0.3536,0.004476,0.004285
0.3538,0.004482,0.004183
0.354,0.004444,0.003999
0.3542,0.004533,0.004234
0.3544,0.004387,0.004183
0.3546,0.004609,0.003948
0.3548,0.004463,0.004285
0.355,0.004749,0.004228
0.3552,0.004381,0.004279
0.3554,0.004304,0.004177
0.3556,0.004368,0.004171
0.3558,0.004406,0.004152
0.356,0.004514,0.004253
0.3562,0.004412,0.004253
0.3564,0.00447,0.004133
0.3566,0.00447,0.004171
0.3568,0.004381,0.004107
0.357,0.004368,0.004012
0.3572,0.004381,0.00412
0.3574,0.004616,0.004145
0.3576,0.004514,0.004183
0.3578,0.004323,0.003961
0.358,0.004419,0.004133
0.3582,0.004559,0.004177
0.3584,0.004501,0.004139
0.3586,0.004317,0.004209
0.3588,0.004063,0.004183
0.359,0.004349,0.004292
0.3592,0.004419,0.004044
0.3594,0.004349,0.004158
0.3596,0.004292,0.004025
0.3598,0.004584,0.004183
0.36,0.004768,0.004311
0.3602,0.0044,0.004171
0.3604,0.00433,0.004114
0.3606,0.004406,0.00419
0.3608,0.004317,0.004234
0.361,0.004253,0.004215
0.3612,0.004489,0.004164
0.3614,0.004323,0.004279
0.3616,0.004438,0.004222
0.3618,0.004482,0.004317
0.362,0.004431,0.004139
0.3622,0.004381,0.004266
0.3624,0.004368,0.004234
0.3626,0.004336,0.004292
0.3628,0.004368,0.004196
0.363,0.004431,0.004101
0.3632,0.004342,0.004094
0.3634,0.004425,0.004088
0.3636,0.004381,0.004177
0.3638,0.004419,0.004215
0.364,0.004374,0.004253
0.3642,0.00447,0.004209
0.3644,0.004419,0.004018
0.3646,0.004508,0.004279
0.3648,0.004476,0.004164
0.365,0.004349,0.00384
0.3652,0.004419,0.004069
0.3654,0.004298,0.004222
0.3656,0.004209,0.004152
0.3658,0.004444,0.004203
0.366,0.004323,0.004063
0.3662,0.004679,0.004241
0.3664,0.004489,0.003916
0.3666,0.004533,0.004088
0.3668,0.004374,0.004304
0.367,0.004457,0.004012
0.3672,0.004431,0.004253
0.3674,0.004648,0.004126
0.3676,0.004381,0.004374
0.3678,0.004628,0.004069
0.368,0.00447,0.004114
0.3682,0.004508,0.004203
0.3684,0.004311,0.004139
0.3686,0.004393,0.004139
0.3688,0.004425,0.004158
0.369,0.004501,0.004107
0.3692,0.004387,0.00405
0.3694,0.004489,0.004253
0.3696,0.004463,0.004063
0.3698,0.004584,0.004082
0.37,0.004419,0.004164
0.3702,0.004559,0.004133
0.3704,0.004361,0.004107
0.3706,0.004387,0.004094
0.3708,0.004368,0.004056
0.371,0.00445,0.004164
0.3712,0.004425,0.004336
0.3714,0.004501,0.004107
0.3716,0.004438,0.004101
0.3718,0.004355,0.003967
0.372,0.00447,0.003923
0.3722,0.004336,0.003891
0.3724,0.00459,0.004056
0.3726,0.004387,0.004101
0.3728,0.004571,0.00412
0.373,0.004495,0.003916
0.3732,0.004514,0.003986
0.3734,0.004565,0.003999
0.3736,0.004597,0.004107
0.3738,0.00447,0.004126
0.374,0.004393,0.004158
0.3742,0.004482,0.00419
0.3744,0.004374,0.003942
0.3746,0.004393,0.004069
0.3748,0.004311,0.004133
0.375,0.004311,0.004222
0.3752,0.004552,0.004005
0.3754,0.004387,0.004107
0.3756,0.004241,0.004234
0.3758,0.00452,0.004349
0.376,0.004438,0.004101
0.3762,0.004361,0.004133
0.3764,0.004279,0.004158
0.3766,0.00445,0.004241
0.3768,0.004381,0.003993
0.377,0.004374,0.004145
0.3772,0.004679,0.004031
0.3774,0.004368,0.004126
0.3776,0.00445,0.004152
0.3778,0.004279,0.004075
0.378,0.004285,0.004177
0.3782,0.004419,0.004044
0.3784,0.004349,0.004272
0.3786,0.004222,0.004279
0.3788,0.0044,0.004101
0.379,0.004183,0.004164
0.3792,0.004317,0.004063
0.3794,0.004686,0.00412
0.3796,0.00445,0.004056
0.3798,0.004565,0.00405
0.38,0.004539,0.004031
0.3802,0.00447,0.004025
0.3804,0.004603,0.003961
0.3806,0.004552,0.004069
0.3808,0.004667,0.004272
0.381,0.004539,0.004139
0.3812,0.004514,0.004152
0.3814,0.004648,0.004114
0.3816,0.004425,0.004107
0.3818,0.00452,0.003993
0.382,0.004501,0.004266
0.3822,0.004425,0.004164
0.3824,0.004533,0.004164
0.3826,0.004406,0.004228
0.3828,0.004412,0.004203
0.383,0.004457,0.004164
0.3832,0.004311,0.004241
0.3834,0.004552,0.004025
0.3836,0.004489,0.004012
0.3838,0.004641,0.00412
0.384,0.004641,0.004495
0.3842,0.004546,0.004063
0.3844,0.004476,0.00405
0.3846,0.004425,0.004196
0.3848,0.004654,0.004196
0.385,0.004425,0.004005
0.3852,0.00459,0.004183
0.3854,0.00426,0.003872
0.3856,0.004393,0.004171
0.3858,0.004603,0.004266
0.386,0.004438,0.00419
0.3862,0.004476,0.003948
0.3864,0.004431,0.004209
0.3866,0.004495,0.004196
0.3868,0.004298,0.004044
0.387,0.004438,0.004272
0.3872,0.00447,0.004349
0.3874,0.004597,0.003904
0.3876,0.004635,0.004304
0.3878,0.00473,0.004196
0.388,0.004374,0.004381
0.3882,0.0044,0.004355
0.3884,0.004597,0.00419
0.3886,0.004438,0.004222
0.3888,0.004629,0.004094
0.389,0.004501,0.003961
0.3892,0.004349,0.004177
0.3894,0.004609,0.004056
0.3896,0.004457,0.003993
0.3898,0.004393,0.004107
0.39,0.004508,0.004266
0.3902,0.004304,0.00412
0.3904,0.004514,0.004164
0.3906,0.004381,0.003942
0.3908,0.004355,0.004171
0.391,0.004584,0.004088
0.3912,0.004489,0.004279
0.3914,0.004482,0.004311
0.3916,0.004501,0.004139
0.3918,0.004342,0.004292
0.392,0.004393,0.004114
0.3922,0.004565,0.003935
0.3924,0.004381,0.004292
0.3926,0.0044,0.004215
0.3928,0.00466,0.004126
0.393,0.004571,0.004209
0.3932,0.004514,0.004177
0.3934,0.004393,0.004018
0.3936,0.004285,0.004164
0.3938,0.004368,0.004209
0.394,0.004361,0.004381
0.3942,0.004349,0.004196
0.3944,0.004361,0.004228
0.3946,0.00445,0.004069
0.3948,0.004514,0.004126
0.395,0.004336,0.004114
0.3952,0.004361,0.004126
0.3954,0.004489,0.003859
0.3956,0.004527,0.004056
0.3958,0.004317,0.003986
0.396,0.004387,0.004196
0.3962,0.004355,0.00405
0.3964,0.004527,0.004031
0.3966,0.004279,0.004203
0.3968,0.004565,0.003942
0.397,0.004552,0.004031
0.3972,0.004565,0.004253
0.3974,0.004425,0.004126
0.3976,0.004552,0.004031
0.3978,0.004457,0.004304
0.398,0.004463,0.004209
0.3982,0.00447,0.004152
0.3984,0.004419,0.004037
0.3986,0.004495,0.004114
0.3988,0.00433,0.004272
0.399,0.004648,0.004158
0.3992,0.004508,0.004164
0.3994,0.00445,0.004412
0.3996,0.004539,0.003993
0.3998,0.004444,0.004203
