time,Node01.ax,Node01.ay,Node01.az,Node01.mx,Node01.my,Node01.mz,Node01.gx,Node01.gy,Node01.gz,Node02.ax,Node02.ay,Node02.az,Node02.mx,Node02.my,Node02.mz,Node02.gx,Node02.gy,Node02.gz
2.67,0.931057,-0.052957,0.213405,41.730873,-6.548243,17.220352,9.11012,-33.308853,1.29503,0.955466,-0.17541,0.09286,45.456188,-1.556772,-4.793646,15.024989,14.621648,-7.328676
2.68,0.929142,-0.059879,0.206049,41.730873,-6.379522,16.917761,9.666641,-32.404503,0.321117,0.924506,-0.156328,0.09595,45.306889,-1.556772,-4.637555,15.878661,12.365516,-9.889691
2.69,0.914972,-0.075783,0.208878,41.730873,-6.379522,16.917761,5.91012,-32.126244,-1.626709,0.904177,-0.147741,0.08533,45.306889,-1.556772,-4.637555,19.659206,11.085009,-10.316527
2.7,0.904249,-0.101041,0.205671,41.877739,-6.463882,16.61517,5.284033,-30.317547,-2.113665,0.901566,-0.142398,0.083978,45.381538,-1.390927,-4.247324,17.220144,11.816727,-7.999418
2.71,0.896016,-0.123119,0.211707,41.877739,-6.463882,16.61517,2.640555,-29.482765,-2.113665,0.901379,-0.149268,0.080117,45.381538,-1.390927,-4.247324,14.537177,13.585047,-7.328676
2.72,0.892569,-0.133784,0.216423,42.098034,-6.12644,16.388226,2.918815,-29.343634,-0.513665,0.901752,-0.161098,0.08031,45.456188,-1.308004,-4.403417,12.281045,15.475319,-8.365277
2.73,0.895441,-0.1321,0.218121,42.098034,-6.12644,16.388226,3.405772,-28.926243,1.364596,0.899141,-0.174837,0.076834,45.456188,-1.308004,-4.403417,10.634678,16.389967,-9.279925
2.74,0.90042,-0.128919,0.213217,42.171467,-6.463882,16.085634,5.353598,-27.674068,1.990683,0.898955,-0.183233,0.066022,45.306889,-1.225081,-4.169278,10.329796,16.572897,-9.645785
2.75,0.907888,-0.129481,0.202276,42.171467,-6.463882,16.085634,6.327511,-26.2132,2.825465,0.901939,-0.18247,0.059264,45.306889,-1.225081,-4.169278,8.500499,16.694851,-9.157972
2.76,0.912675,-0.127422,0.183035,42.465195,-6.548243,15.404802,7.162294,-25.726242,3.451552,0.908466,-0.178844,0.058298,45.456188,-1.059236,-3.466864,5.207766,15.841179,-8.243324
2.77,0.913249,-0.1263,0.164549,42.465195,-6.548243,15.404802,7.788381,-25.239286,3.103726,0.918724,-0.182279,0.05965,45.456188,-1.059236,-3.466864,3.317493,14.011882,-7.694536
2.78,0.923015,-0.121997,0.158513,42.832355,-6.379522,15.329154,7.579685,-24.056677,4.3559,0.929169,-0.19182,0.058877,45.605488,-0.976313,-3.232726,4.049212,10.780126,-6.414028
2.79,0.934121,-0.111893,0.151722,42.832355,-6.379522,15.329154,8.692729,-22.10885,6.303726,0.930661,-0.193728,0.059264,45.605488,-0.976313,-3.232726,5.695578,6.81665,-5.377427
2.8,0.951354,-0.104409,0.157759,42.758926,-6.379522,15.10221,8.831859,-18.908852,6.929813,0.924506,-0.183806,0.063318,45.530838,-0.727545,-3.388818,6.061438,3.036105,-4.645709
2.81,0.967821,-0.096925,0.175113,42.758926,-6.379522,15.10221,5.144902,-15.29146,4.425465,0.919284,-0.171975,0.071042,45.530838,-0.727545,-3.388818,5.390696,0.718996,-4.035943
2.82,0.980076,-0.085699,0.194165,42.612061,-6.548243,14.950914,3.892729,-11.743634,0.877639,0.934018,-0.171403,0.080117,45.680138,-0.727545,-3.15468,4.841907,-0.805417,-2.816412
2.83,0.988884,-0.082706,0.217178,42.612061,-6.548243,14.950914,2.71012,-8.682764,-2.739752,0.969268,-0.171975,0.087068,45.680138,-0.727545,-3.15468,3.19554,-2.268854,-1.596882
2.84,0.990799,-0.081022,0.233966,42.758926,-6.379522,14.875266,0.275337,-5.482764,-6.148448,0.98568,-0.16606,0.104252,45.829437,-0.727545,-3.388818,-0.036217,-3.061549,-1.413952
2.85,0.984097,-0.077841,0.243964,42.758926,-6.379522,14.875266,-0.142054,-1.934938,-8.652796,0.966843,-0.153847,0.130705,45.829437,-0.727545,-3.388818,-2.963091,-3.549362,-3.609107
2.86,0.977395,-0.074473,0.239059,42.979221,-6.2108,14.72397,0.344902,2.517236,-8.513665,0.931593,-0.144688,0.153296,45.754787,-0.395854,-3.310772,-3.572856,-4.829869,-5.133521
2.87,0.962268,-0.079712,0.213782,42.979221,-6.2108,14.72397,0.970989,7.178105,-6.357143,0.909772,-0.149459,0.170674,45.754787,-0.395854,-3.310772,-2.658208,-5.988423,-4.584732
2.88,0.935652,-0.098048,0.176999,43.19952,-6.463882,14.648323,0.692729,11.560714,-5.035404,0.909958,-0.164915,0.177239,45.754787,-0.395854,-3.54491,-1.072818,-6.476236,-2.14567
2.89,0.912483,-0.114887,0.143989,43.19952,-6.463882,14.648323,-0.35075,14.343323,-3.296274,0.919843,-0.167395,0.172798,45.754787,-0.395854,-3.54491,0.512572,-6.171353,1.02511
2.9,0.900803,-0.131352,0.120032,42.905788,-6.295161,15.253506,-1.742054,14.830279,0.112422,0.922081,-0.161671,0.152331,45.530838,-0.478777,-3.701002,0.939408,-6.293306,1.451946
2.91,0.898314,-0.140145,0.114185,42.905788,-6.295161,15.253506,-4.246402,13.856366,3.173291,0.920776,-0.16377,0.152524,45.530838,-0.478777,-3.701002,1.854056,-7.207954,0.293391
2.92,0.898697,-0.14501,0.118146,42.758926,-6.12644,15.48045,-5.359446,12.04767,3.590683,0.91201,-0.154038,0.143449,45.754787,-0.478777,-3.701002,1.244291,-7.63479,-1.718835
2.93,0.905781,-0.132848,0.128709,42.758926,-6.12644,15.48045,-6.124663,9.960714,2.129813,0.904363,-0.167395,0.135339,45.754787,-0.478777,-3.701002,-0.036217,-7.512837,-3.731061
2.94,0.923589,-0.116009,0.146252,42.758926,-6.042079,15.48045,-7.863793,7.525931,0.877639,0.918724,-0.161862,0.112941,45.754787,-0.5617,-4.247324,2.768704,-7.573813,-2.877389
2.95,0.943695,-0.097861,0.164361,42.758926,-6.042079,15.48045,-8.837707,5.438975,-0.235404,0.939054,-0.15671,0.087068,45.754787,-0.5617,-4.247324,4.658977,-7.512837,-0.499304
2.96,0.95863,-0.083267,0.178697,42.758926,-6.2108,15.404802,-8.698576,3.421583,-1.765839,0.94297,-0.167395,0.079731,45.904087,-0.395854,-3.93514,2.036986,-6.964048,-1.962741
2.97,0.9638,-0.075034,0.199446,42.758926,-6.2108,15.404802,-7.655097,2.44767,-5.035404,0.953974,-0.153275,0.073938,45.904087,-0.395854,-3.93514,0.573549,-6.23233,-0.92614
2.98,0.960928,-0.075783,0.213405,42.685493,-6.295161,15.404802,-6.402924,1.195497,-6.704969,0.958637,-0.142017,0.051926,45.680138,-0.810468,-4.32537,0.085736,-5.683541,-0.804186
2.99,0.946758,-0.082706,0.22378,42.685493,-6.295161,15.404802,-6.263793,-0.056677,-7.191926,0.947819,-0.125797,0.060036,45.680138,-0.810468,-4.32537,-4.426528,-4.46401,-5.743286
3,0.936418,-0.083454,0.238493,42.612061,-6.2108,15.177858,-6.88988,-0.961025,-8.096274,0.928982,-0.119119,0.052892,45.829437,-0.478777,-4.403417,-3.14602,-5.744517,-6.414028
3.01,0.908845,-0.085325,0.254716,42.612061,-6.2108,15.177858,-8.002924,-2.700156,-8.096274,0.921895,-0.122744,0.026246,45.829437,-0.478777,-4.403417,2.768704,-6.0494,-5.194498
3.02,0.932972,-0.096177,0.277163,42.685493,-6.042079,15.329154,-9.881185,-1.865373,-1.696274,0.925252,-0.138582,0.001724,45.829437,-0.064163,-4.247324,3.439446,-4.28108,-5.072545
3.03,0.930674,-0.105345,0.281124,42.685493,-6.042079,15.329154,-4.872489,0.430279,-0.513665,0.938681,-0.166632,-0.019902,45.829437,-0.064163,-4.247324,2.646751,-1.598112,-3.731061
3.04,0.943695,-0.1147,0.283954,42.832355,-6.295161,15.48045,3.614468,1.682453,4.008074,0.958077,-0.183042,-0.026853,45.904087,0.018759,-4.637555,1.549173,-0.012722,-2.3286
3.05,0.952694,-0.12368,0.277351,42.832355,-6.295161,15.48045,7.857946,1.404192,5.260248,0.965911,-0.198308,-0.021446,45.904087,0.018759,-4.637555,2.951634,-0.561511,-2.023717
3.06,0.950205,-0.127048,0.26792,43.052654,-5.957718,15.10221,6.605772,1.612888,2.408074,0.964792,-0.200407,-0.014881,45.904087,-0.478777,-4.32537,7.463898,-1.415183,-0.92614
3.07,0.933929,-0.122371,0.256225,43.052654,-5.957718,15.10221,2.084033,1.265062,-3.018013,0.963486,-0.182852,-0.003876,45.904087,-0.478777,-4.32537,10.451749,-1.537136,0.476321
3.08,0.914589,-0.115448,0.251886,42.758926,-6.042079,15.631746,-4.176837,1.125931,-8.4441,0.952669,-0.169685,0.010606,45.978737,-0.147086,-4.637555,9.354171,-1.842019,-0.072468
3.09,0.902718,-0.103474,0.256979,42.758926,-6.042079,15.631746,-7.585532,1.960714,-10.0441,0.937562,-0.171593,0.021419,45.978737,-0.147086,-4.637555,7.159015,-2.817643,-1.718835
3.1,0.905207,-0.095054,0.258866,42.758926,-5.788997,15.10221,-5.637706,2.934627,-6.078883,0.931407,-0.177318,0.029142,45.978737,-0.147086,-4.559508,4.354095,-3.244479,-2.14567
3.11,0.922632,-0.090002,0.257356,42.758926,-5.788997,15.10221,-2.229011,3.560714,-0.931057,0.934018,-0.178654,0.036672,45.978737,-0.147086,-4.559508,1.671127,-3.549362,-1.048093
3.12,0.944269,-0.098048,0.255847,42.905788,-6.295161,15.556098,-1.394228,4.812888,3.103726,0.943903,-0.175982,0.04652,45.829437,0.35045,-4.559508,-0.341099,-3.061549,0.049485
3.13,0.960545,-0.100667,0.250377,42.905788,-6.295161,15.556098,-3.68988,5.925931,5.051552,0.952482,-0.170258,0.051347,45.829437,0.35045,-4.559508,-1.255747,-1.963972,0.415344
3.14,0.965906,-0.101416,0.243398,42.832355,-6.2108,15.404802,-6.055098,5.786801,3.242857,0.957145,-0.167395,0.055016,45.680138,-0.230009,-4.871693,-1.316724,-1.415183,0.720227
3.15,0.961119,-0.104222,0.234721,42.832355,-6.2108,15.404802,-8.907271,4.604192,-0.30497,0.956399,-0.158809,0.051926,45.680138,-0.230009,-4.871693,0.573549,-0.866394,1.086086
3.16,0.951545,-0.1089,0.226987,42.979221,-6.2108,15.329154,-10.437706,2.795496,-2.670187,0.949871,-0.150031,0.045168,45.978737,-0.230009,-4.637555,2.768704,-0.378582,1.390969
3.17,0.935078,-0.11339,0.221139,42.979221,-6.2108,15.329154,-10.437706,1.195497,-3.6441,0.94353,-0.143352,0.034549,45.978737,-0.230009,-4.637555,4.96386,0.536066,2.366594
3.18,0.933546,-0.109087,0.221328,42.758926,-6.12644,15.556098,-9.185533,0.430279,-2.0441,0.945954,-0.138773,0.018136,46.277336,-0.312931,-4.637555,6.305344,1.511691,3.647101
3.19,0.934503,-0.102912,0.225478,42.758926,-6.12644,15.556098,-7.376837,-0.682764,-0.165839,0.953415,-0.134384,-0.000593,46.277336,-0.312931,-4.637555,6.36632,1.938527,3.708078
3.2,0.93144,-0.092248,0.243398,42.612061,-6.295161,15.48045,-7.655097,-1.03059,-1.209317,0.958823,-0.13801,-0.009475,45.829437,-0.395854,-4.559508,4.110188,1.755597,2.6105
3.21,0.93144,-0.081957,0.265468,42.612061,-6.295161,15.48045,-8.489881,-1.378417,-2.600622,0.957891,-0.153847,-0.006965,45.829437,-0.395854,-4.559508,1.000385,1.328762,0.781204
3.22,0.933929,-0.079338,0.289424,42.685493,-6.379522,15.48045,-8.420315,-2.074069,-3.713665,0.95528,-0.177318,0.003269,45.829437,-0.312931,-4.7156,-0.280123,0.962902,-0.316374
3.23,0.933929,-0.08626,0.30508,42.685493,-6.379522,15.48045,-6.542054,-2.421895,-4.548448,0.956212,-0.198689,0.021226,45.829437,-0.312931,-4.7156,-0.463052,1.145832,0.049485
3.24,0.932206,-0.103099,0.306212,42.832355,-6.463882,15.329154,-2.715967,-2.63059,-4.478883,0.958077,-0.204032,0.043237,46.053387,-0.230009,-4.7156,-1.499654,1.999503,0.598274
3.25,0.926653,-0.122745,0.288481,42.832355,-6.463882,15.329154,2.153598,-2.143634,-2.461491,0.954161,-0.189912,0.065828,46.053387,-0.230009,-4.7156,-3.938715,3.706847,0.415344
3.26,0.921483,-0.135842,0.267731,43.126087,-6.12644,15.48045,5.075337,-1.517547,0.877639,0.946327,-0.165487,0.084751,45.904087,-0.395854,-4.403417,-6.987542,5.292237,-0.377351
3.27,0.911909,-0.135655,0.249623,43.126087,-6.12644,15.48045,6.257946,-1.308851,3.451552,0.941105,-0.143352,0.09595,45.904087,-0.395854,-4.403417,-8.694885,6.267861,-0.804186
3.28,0.906164,-0.125926,0.234721,43.19952,-6.2108,14.950914,6.675337,-1.308851,4.564596,0.938494,-0.129995,0.099425,45.978737,-0.395854,-4.32537,-8.694885,6.633721,-1.170046
3.29,0.914781,-0.116758,0.234721,43.19952,-6.2108,14.950914,4.797076,-1.378417,3.938509,0.939427,-0.125034,0.089964,45.978737,-0.395854,-4.32537,-7.353402,6.206885,-1.170046
3.3,0.939865,-0.110209,0.244907,42.538628,-6.12644,15.253506,1.597076,-1.169721,2.61677,0.940359,-0.133239,0.0778,46.351986,-0.147086,-4.481462,-5.828988,5.23126,-0.865163
3.31,0.970502,-0.101228,0.246793,42.538628,-6.12644,15.253506,0.762294,-1.378417,1.990683,0.941105,-0.147169,0.064863,46.351986,-0.147086,-4.481462,-3.511879,4.194659,-0.438327
3.32,0.989267,-0.091499,0.23623,42.758926,-6.379522,15.253506,2.918815,-1.934938,1.990683,0.943716,-0.160144,0.053471,45.829437,-0.147086,-4.481462,-0.219146,3.219034,0.476321
3.33,0.986586,-0.084015,0.216235,42.758926,-6.379522,15.253506,5.075337,-2.421895,1.712422,0.946141,-0.168922,0.039376,45.829437,-0.147086,-4.481462,2.829681,2.975128,0.84218
3.34,0.961694,-0.080273,0.194731,42.979221,-6.379522,15.329154,8.136207,-2.352329,0.112422,0.954161,-0.168349,0.022577,45.904087,-0.230009,-3.93514,4.598001,2.792198,1.634875
3.35,0.935844,-0.07597,0.182847,42.979221,-6.379522,15.329154,8.484033,-1.726243,-1.974535,0.961248,-0.16854,0.010413,45.904087,-0.230009,-3.93514,3.19554,2.487316,1.756828
3.36,0.932014,-0.074473,0.190958,42.685493,-6.2108,15.556098,6.884033,-0.75233,-0.235404,0.966097,-0.167205,0.012537,45.978737,-0.312931,-4.32537,-0.219146,2.06048,1.573899
3.37,0.932972,-0.075034,0.209444,42.685493,-6.2108,15.556098,7.370989,0.012888,2.408074,0.966657,-0.163007,0.015047,45.978737,-0.312931,-4.32537,-3.450903,1.511691,1.817805
3.38,0.929716,-0.08177,0.224157,42.905788,-6.12644,15.253506,8.901424,0.360714,3.521117,0.95845,-0.171403,0.026632,45.904087,-0.644622,-4.091232,-5.585082,0.962902,1.208039
3.39,0.922057,-0.091686,0.230193,42.905788,-6.12644,15.253506,9.388381,1.125931,2.477639,0.952669,-0.18476,0.038989,45.904087,-0.644622,-4.091232,-5.950941,0.47509,0.903157
3.4,0.9211,-0.100854,0.231702,42.758926,-6.12644,15.404802,5.214468,1.334627,1.990683,0.946327,-0.195255,0.046906,46.053387,-0.230009,-4.091232,-4.731411,-0.134675,1.147063
3.41,0.930099,-0.114887,0.234343,42.758926,-6.12644,15.404802,0.692729,1.682453,1.086335,0.936629,-0.194491,0.057333,46.053387,-0.230009,-4.091232,-3.14602,-0.256629,1.451946
3.42,0.951928,-0.128171,0.237361,42.465195,-6.12644,15.48045,-2.08988,2.030279,0.460248,0.928236,-0.183042,0.073745,45.605488,-0.312931,-4.091232,-4.487504,0.597043,1.512922
3.43,0.972608,-0.131164,0.231891,42.465195,-6.12644,15.48045,-0.907272,1.960714,0.808074,0.91947,-0.169685,0.086875,45.605488,-0.312931,-4.091232,-6.255824,1.87755,1.573899
3.44,0.975672,-0.119377,0.215291,42.465195,-6.042079,15.783042,2.223163,2.656366,-0.374535,0.914248,-0.15442,0.096915,45.829437,-0.644622,-4.247324,-6.865589,3.036105,2.42757
3.45,0.960162,-0.094493,0.191901,42.465195,-6.042079,15.783042,4.518816,3.699844,-3.365839,0.913316,-0.142398,0.097494,45.829437,-0.644622,-4.247324,-6.926566,3.036105,3.525148
3.46,0.95212,-0.072415,0.180206,42.465195,-5.873358,15.631746,5.005772,5.64767,-4.270187,0.921522,-0.14278,0.096336,45.978737,-0.312931,-3.857094,-8.024143,3.036105,4.439796
3.47,0.964757,-0.057634,0.168133,42.465195,-5.873358,15.631746,5.214468,8.638975,-1.626709,0.927863,-0.144879,0.095371,45.978737,-0.312931,-3.857094,-9.365627,3.036105,4.01296
3.48,0.975863,-0.071667,0.150968,42.685493,-6.12644,15.707394,7.440555,9.334627,3.451552,0.933085,-0.142017,0.093826,45.754787,-0.644622,-3.622956,-11.07297,2.792198,2.976359
3.49,0.954417,-0.090377,0.139273,42.685493,-6.12644,15.707394,6.744903,9.265061,4.077639,0.939427,-0.142017,0.084172,45.754787,-0.644622,-3.622956,-10.524181,1.755597,2.6105
3.5,0.931248,-0.100854,0.134746,42.538628,-6.12644,15.631746,3.266642,8.012888,3.590683,0.948752,-0.149077,0.078379,45.680138,-0.727545,-3.857094,-8.08512,0.597043,3.830031
3.51,0.919951,-0.101228,0.140027,42.538628,-6.12644,15.631746,-1.811619,6.621583,2.825465,0.953042,-0.163961,0.076448,45.680138,-0.727545,-3.857094,-6.926566,-0.561511,4.561749
3.52,0.919951,-0.096177,0.145686,42.465195,-6.12644,16.009985,-5.01162,5.717236,1.642856,0.954161,-0.180371,0.07722,45.754787,-0.395854,-3.93514,-7.048519,-1.354206,4.744679
3.53,0.923206,-0.09019,0.151157,42.465195,-6.12644,16.009985,-5.568141,4.952018,0.251552,0.952296,-0.188385,0.081468,45.754787,-0.395854,-3.93514,-8.207073,-1.902995,4.805655
3.54,0.928185,-0.088506,0.156627,42.538628,-6.379522,16.009985,-5.28988,3.560714,-0.722361,0.940359,-0.190293,0.091123,45.680138,-0.727545,-3.93514,-10.097346,-2.268854,3.891007
3.55,0.938525,-0.092809,0.158513,42.538628,-6.379522,16.009985,-5.01162,2.44767,-0.58323,0.920589,-0.184951,0.104446,45.680138,-0.727545,-3.93514,-12.170548,-2.756667,2.305617
3.56,0.952694,-0.100667,0.159079,42.538628,-5.957718,15.783042,-5.637706,1.752018,0.529813,0.905855,-0.167586,0.119699,45.754787,-0.810468,-4.013186,-14.487657,-2.817643,1.390969
3.57,0.954035,-0.11208,0.166436,42.538628,-5.957718,15.783042,-6.333358,1.125931,-0.58323,0.899701,-0.151176,0.128002,45.754787,-0.810468,-4.013186,-15.524259,-2.451784,0.84218
3.58,0.953269,-0.110022,0.167379,42.465195,-6.042079,15.858689,-5.985532,2.099844,-0.374535,0.904736,-0.140109,0.135532,45.306889,-0.810468,-3.857094,-15.158399,-1.537136,1.390969
3.59,0.941588,-0.106093,0.168322,42.465195,-6.042079,15.858689,-6.124663,2.030279,-1.557143,0.910145,-0.14049,0.13978,45.306889,-0.810468,-3.857094,-13.633986,-0.622488,1.939758
3.6,0.930865,-0.098235,0.180017,42.465195,-6.042079,15.783042,-8.211619,3.212888,-2.739752,0.916113,-0.143734,0.139008,45.680138,-0.810468,-4.247324,-11.438829,-0.195652,2.305617
3.61,0.933546,-0.094119,0.193787,42.465195,-6.042079,15.783042,-7.376837,4.04767,-1.348448,0.923946,-0.150985,0.133408,45.680138,-0.810468,-4.247324,-10.036369,-0.012722,2.305617
3.62,0.946184,-0.095803,0.204162,42.171467,-6.12644,16.085634,-6.542054,5.299844,0.599378,0.932339,-0.158236,0.119699,45.456188,-0.5617,-4.013186,-8.450979,-0.866394,1.817805
3.63,0.95346,-0.098422,0.210576,42.171467,-6.12644,16.085634,-5.429011,6.343323,0.947204,0.93495,-0.163961,0.10348,45.456188,-0.5617,-4.013186,-6.865589,-2.329831,1.756828
3.64,0.948673,-0.101977,0.209444,42.318333,-6.2108,16.085634,-5.429011,7.247671,-0.026709,0.927304,-0.168731,0.088226,45.530838,-0.810468,-4.091232,-5.585082,-4.159127,1.634875
3.65,0.934695,-0.103474,0.206426,42.318333,-6.2108,16.085634,-6.88988,7.456366,-1.557143,0.916859,-0.172929,0.077414,45.530838,-0.810468,-4.091232,-3.999692,-5.988423,1.573899
3.66,0.920717,-0.101416,0.204539,42.318333,-6.12644,15.934338,-9.046402,7.595497,-2.739752,0.911264,-0.178081,0.070656,45.530838,-0.478777,-4.169278,-3.14602,-7.573813,2.244641
3.67,0.918994,-0.091873,0.206049,42.318333,-6.12644,15.934338,-10.08988,8.291149,-2.322361,0.910145,-0.185332,0.066408,45.530838,-0.478777,-4.169278,-3.694809,-9.098228,2.854406
3.68,0.927802,-0.091125,0.206426,42.171467,-6.379522,16.085634,-9.255097,8.917235,-1.557143,0.912943,-0.194301,0.066215,45.381538,-0.976313,-4.247324,-4.91434,-10.073852,3.464171
3.69,0.938142,-0.101228,0.206992,42.171467,-6.379522,16.085634,-7.585532,9.752018,-0.374535,0.916859,-0.202887,0.069304,45.381538,-0.976313,-4.247324,-7.170472,-10.622641,3.708078
3.7,0.945418,-0.119938,0.209067,41.951172,-6.379522,16.312578,-6.263793,10.586801,0.181987,0.923946,-0.203269,0.07278,45.306889,-0.727545,-4.32537,-9.060745,-10.622641,4.256866
3.71,0.95212,-0.126861,0.212273,41.951172,-6.379522,16.312578,-7.724663,11.560714,0.460248,0.926558,-0.192965,0.076834,45.306889,-0.727545,-4.32537,-11.011994,-10.134829,4.561749
3.72,0.946758,-0.114138,0.207369,41.951172,-6.463882,16.312578,-9.742054,12.882453,-1.557143,0.922268,-0.178654,0.084172,45.157589,-0.810468,-4.637555,-12.780313,-9.40311,4.500772
3.73,0.907888,-0.097299,0.192656,41.951172,-6.463882,16.312578,-12.455097,13.925931,-6.357143,0.91257,-0.163007,0.098846,45.157589,-0.810468,-4.637555,-14.79254,-8.366508,4.378819
3.74,0.904632,-0.096925,0.211142,41.951172,-6.295161,16.993408,-15.933358,12.952019,-7.748448,0.899141,-0.144116,0.11101,45.157589,-0.893391,-4.793646,-16.134024,-7.207954,4.134913
3.75,0.875144,-0.095241,0.225478,41.951172,-6.295161,16.993408,-14.820315,13.50854,-9.139752,0.892427,-0.135338,0.117962,45.157589,-0.893391,-4.793646,-15.829141,-5.988423,4.500772
3.76,0.87591,-0.105345,0.246793,42.024605,-6.632604,16.690817,-14.542054,14.204192,-4.965839,0.896903,-0.137819,0.116031,45.306889,-0.893391,-4.637555,-14.731564,-5.012799,4.988585
3.77,0.871315,-0.096551,0.260563,42.024605,-6.632604,16.690817,-7.933359,14.204192,0.181987,0.910145,-0.14755,0.104446,45.306889,-0.893391,-4.637555,-13.816915,-4.403033,5.476398
3.78,0.884527,-0.088131,0.267165,41.510578,-6.2108,16.009985,-4.802924,13.091148,3.590683,0.922827,-0.158618,0.090157,45.082939,-1.142159,-5.105831,-13.755939,-4.159127,5.78128
3.79,0.913441,-0.103287,0.291687,41.510578,-6.2108,16.009985,-8.072489,12.673758,4.008074,0.929728,-0.170639,0.083206,45.082939,-1.142159,-5.105831,-14.97547,-4.037174,4.927608
3.8,0.914015,-0.113203,0.308287,41.730873,-6.463882,16.993408,-5.01162,14.482453,3.242857,0.936069,-0.188004,0.078186,45.008293,-1.47385,-5.183877,-16.56086,-3.732291,4.134913
3.81,0.909994,-0.117506,0.307721,41.730873,-6.463882,16.993408,2.570989,14.273758,6.303726,0.944462,-0.20346,0.076641,45.008293,-1.47385,-5.183877,-18.14625,-2.756667,4.134913
3.82,0.916121,-0.115822,0.30923,41.65744,-6.716964,16.993408,5.214468,14.204192,8.529813,0.949311,-0.209948,0.074324,44.858994,-1.308004,-5.183877,-20.219452,-1.049324,4.439796
3.83,0.913632,-0.111145,0.301119,41.65744,-6.716964,16.993408,6.744903,14.760714,7.41677,0.948192,-0.208039,0.067952,44.858994,-1.308004,-5.183877,-22.170702,0.779973,4.256866
3.84,0.909611,-0.103099,0.286972,41.510578,-6.548243,17.67424,8.762294,16.499844,7.138509,0.95099,-0.204796,0.060036,45.008293,-0.893391,-5.339969,-23.93902,1.938527,4.256866
3.85,0.895058,-0.084015,0.295649,41.510578,-6.548243,17.67424,9.040555,18.378105,6.303726,0.956958,-0.200025,0.048451,45.008293,-0.893391,-5.339969,-25.402458,1.755597,3.951984
3.86,0.908271,-0.107403,0.270749,41.65744,-6.801325,17.522943,12.31012,18.934628,5.538509,0.95845,-0.190675,0.045361,45.157589,-1.225081,-5.183877,-27.597614,0.840949,3.769054
3.87,0.891612,-0.102912,0.266411,41.65744,-6.801325,17.522943,13.701425,22.204193,4.3559,0.950431,-0.178654,0.047485,45.157589,-1.225081,-5.183877,-28.329332,-0.073699,3.769054
3.88,0.904058,-0.105719,0.256036,41.21685,-6.379522,17.749887,15.37099,22.065062,8.321117,0.933272,-0.171975,0.053471,45.008293,-1.556772,-4.871693,-27.231754,-1.354206,4.073937
3.89,0.900228,-0.102351,0.252452,41.21685,-6.379522,17.749887,15.64925,22.760714,8.460248,0.910704,-0.168922,0.058684,45.008293,-1.556772,-4.871693,-24.853668,-2.573737,4.805655
3.9,0.887399,-0.091499,0.226798,41.21685,-6.716964,18.279425,21.979685,23.456366,7.695031,0.892613,-0.161289,0.065828,45.008293,-1.225081,-5.027785,-22.658514,-3.610338,6.147139
3.91,0.880123,-0.084577,0.197183,41.21685,-6.716964,18.279425,27.197077,24.778105,8.738509,0.888324,-0.152893,0.079538,45.008293,-1.225081,-5.027785,-21.865818,-4.768893,8.281319
3.92,0.894675,-0.096177,0.177376,40.923119,-6.548243,18.733311,26.43186,25.056366,11.103726,0.888883,-0.154992,0.095564,44.784344,-1.390927,-5.105831,-20.890194,-7.390884,9.927685
3.93,0.916887,-0.118629,0.170586,40.923119,-6.548243,18.733311,23.579685,26.169409,12.008074,0.885899,-0.165487,0.109659,44.784344,-1.390927,-5.105831,-19.54871,-10.744594,9.805732
3.94,0.933929,-0.11919,0.161909,40.555958,-6.716964,18.80896,24.344902,27.352018,10.964596,0.88422,-0.178081,0.12414,44.784344,-1.639695,-5.339969,-17.292578,-14.586116,9.195967
3.95,0.947141,-0.108712,0.167568,40.555958,-6.716964,18.80896,21.979685,27.212889,8.321117,0.894665,-0.192392,0.129354,44.784344,-1.639695,-5.339969,-13.633986,-18.183731,9.622802
3.96,0.948482,-0.121435,0.172283,40.335663,-6.716964,19.187199,16.692728,26.169409,0.529813,0.904177,-0.207849,0.130319,44.858994,-1.556772,-5.808245,-9.548557,-22.269159,9.622802
3.97,0.950013,-0.136777,0.183601,40.335663,-6.716964,19.187199,10.292728,25.334627,-5.383231,0.903058,-0.218916,0.127809,44.858994,-1.556772,-5.808245,-5.950941,-26.293612,8.037412
3.98,0.961119,-0.136216,0.189826,40.555958,-6.463882,19.716734,7.649251,22.830278,-6.148448,0.903431,-0.220443,0.128195,44.709694,-1.805541,-5.964337,-3.999692,-28.305838,7.915459
3.99,0.963226,-0.117693,0.194542,40.555958,-6.463882,19.716734,9.457946,20.812887,-6.704969,0.912383,-0.214146,0.129933,44.709694,-1.805541,-5.964337,-2.963091,-29.037556,8.708154
4,0.965523,-0.108338,0.203974,40.409096,-6.2108,20.094975,12.031859,18.586802,-7.191926,0.923573,-0.205177,0.134953,44.635044,-1.722618,-6.432613,-2.109419,-29.403416,8.464248
4.01,0.961311,-0.104596,0.211896,40.409096,-6.2108,20.094975,15.231859,17.543324,-7.191926,0.930288,-0.199262,0.147118,44.635044,-1.722618,-6.432613,-1.072818,-29.220486,7.793506
4.02,0.95997,-0.087944,0.214348,39.968502,-5.873358,20.246271,16.553598,16.56941,-5.313665,0.936629,-0.202887,0.157158,44.560394,-1.971386,-6.822843,2.219915,-28.549744,7.183741
